entries=2233,dt=1.000000000000000e-02
i,zai,name,n_0,n_dt
443,330670,As67,1.000000000000000e+20,9.998369198448211e+19
444,330680,As68,1.000000000000000e+20,1.000149508138629e+20
445,330690,As69,1.000000000000000e+20,1.000245355170761e+20
446,330700,As70,1.000000000000000e+20,1.000000614527348e+20
447,330710,As71,1.000000000000000e+20,1.000024346418406e+20
448,330720,As72,1.000000000000000e+20,9.999999354968734e+19
449,330730,As73,1.000000000000000e+20,1.000001063619283e+20
450,330740,As74,1.000000000000000e+20,9.999999954878821e+19
451,330750,As75,1.000000000000000e+20,1.000001444018527e+20
452,330760,As76,1.000000000000000e+20,9.999999265671707e+19
453,330770,As77,1.000000000000000e+20,1.000106276206970e+20
454,330780,As78,1.000000000000000e+20,1.000000039973332e+20
455,330790,As79,1.000000000000000e+20,1.000523323329289e+20
456,330800,As80,1.000000000000000e+20,9.998007157855620e+19
457,330810,As81,1.000000000000000e+20,1.001614923827491e+20
458,330820,As82,1.000000000000000e+20,9.996371615590572e+19
459,330821,As82m,1.000000000000000e+20,9.994904628142093e+19
460,330830,As83,1.000000000000000e+20,9.994828597483640e+19
461,330840,As84,1.000000000000000e+20,9.987405262060687e+19
462,330841,As84m,1.000000000000000e+20,9.893928542354285e+19
463,340680,Se68,1.000000000000000e+20,9.998047663337372e+19
464,340690,Se69,1.000000000000000e+20,9.997470585716533e+19
465,340700,Se70,1.000000000000000e+20,9.999971891881320e+19
466,340710,Se71,1.000000000000000e+20,1.000299472187936e+20
467,340720,Se72,1.000000000000000e+20,1.000088219817406e+20
468,340730,Se73,1.000000000000000e+20,1.000008834138415e+20
469,340731,Se73m,1.000000000000000e+20,1.000024082778658e+20
470,340740,Se74,1.000000000000000e+20,1.000007061156142e+20
471,340750,Se75,1.000000000000000e+20,1.000001194014204e+20
472,340760,Se76,1.000000000000000e+20,1.000016024276321e+20
473,340770,Se77,1.000000000000000e+20,1.000399281974924e+20
474,340771,Se77m,1.000000000000000e+20,9.996008013715086e+19
475,340780,Se78,1.000000000000000e+20,1.000019156593659e+20
476,340790,Se79,1.000000000000000e+20,1.000029908612567e+20
477,340791,Se79m,1.000000000000000e+20,9.999828999687383e+19
478,340800,Se80,1.000000000000000e+20,1.000456517243736e+20
479,340810,Se81,1.000000000000000e+20,1.000196574856628e+20
480,340811,Se81m,1.000000000000000e+20,1.000005461566945e+20
481,340820,Se82,1.000000000000000e+20,1.000872375626732e+20
482,340830,Se83,1.000000000000000e+20,1.000153495464925e+20
483,340831,Se83m,1.000000000000000e+20,1.000263105397451e+20
484,340840,Se84,1.000000000000000e+20,1.011825606349549e+20
485,340850,Se85,1.000000000000000e+20,9.997813654875316e+19
486,350710,Br71,1.000000000000000e+20,9.996761518986807e+19
487,350720,Br72,1.000000000000000e+20,1.000968380666874e+20
488,350721,Br72m,1.000000000000000e+20,9.993463013205598e+19
489,350730,Br73,1.000000000000000e+20,1.000219886297293e+20
490,350740,Br74,1.000000000000000e+20,1.000005497338508e+20
491,350741,Br74m,1.000000000000000e+20,9.999974886003263e+19
492,350750,Br75,1.000000000000000e+20,1.000025733747553e+20
493,350760,Br76,1.000000000000000e+20,1.005261405254091e+20
494,350761,Br76m,1.000000000000000e+20,9.947227739487827e+19
495,350770,Br77,1.000000000000000e+20,1.000028510361813e+20
496,350771,Br77m,1.000000000000000e+20,9.999730086516384e+19
497,350780,Br78,1.000000000000000e+20,9.999821171057097e+19
498,350790,Br79,1.000000000000000e+20,1.001424112507622e+20
499,350791,Br79m,1.000000000000000e+20,9.985759590332044e+19
500,350800,Br80,1.000000000000000e+20,9.999938727269029e+19
501,350801,Br80m,1.000000000000000e+20,9.999995633994513e+19
502,350810,Br81,1.000000000000000e+20,1.000006297034223e+20
503,350820,Br82,1.000000000000000e+20,1.000018459586708e+20
504,350821,Br82m,1.000000000000000e+20,9.999810306347503e+19
505,350830,Br83,1.000000000000000e+20,1.000103263620783e+20
506,350840,Br84,1.000000000000000e+20,1.000033853774113e+20
507,350841,Br84m,1.000000000000000e+20,9.999807460970119e+19
508,350850,Br85,1.000000000000000e+20,1.000178794906172e+20
509,350860,Br86,1.000000000000000e+20,9.998739811809701e+19
510,350870,Br87,1.000000000000000e+20,9.998755648018794e+19
511,350880,Br88,1.000000000000000e+20,9.995799990251510e+19
512,360720,Kr72,1.000000000000000e+20,9.995970886440996e+19
513,360730,Kr73,1.000000000000000e+20,9.997461321638925e+19
514,360740,Kr74,1.000000000000000e+20,9.999899544391441e+19
515,360750,Kr75,1.000000000000000e+20,9.999730715676852e+19
516,360760,Kr76,1.000000000000000e+20,9.999998699536317e+19
517,360770,Kr77,1.000000000000000e+20,1.000029089870288e+20
518,360780,Kr78,1.000000000000000e+20,1.000024655140643e+20
519,360790,Kr79,1.000000000000000e+20,1.000143609730712e+20
520,360791,Kr79m,1.000000000000000e+20,9.998613801725465e+19
521,360800,Kr80,1.000000000000000e+20,1.000209865221201e+20
522,360810,Kr81,1.000000000000000e+20,1.000525525073817e+20
523,360811,Kr81m,1.000000000000000e+20,9.994750276771316e+19
524,360820,Kr82,1.000000000000000e+20,1.000091552986514e+20
525,360830,Kr83,1.000000000000000e+20,1.000001053082129e+20
526,360831,Kr83m,1.000000000000000e+20,9.999997501440349e+19
527,360840,Kr84,1.000000000000000e+20,1.000022889129366e+20
528,360850,Kr85,1.000000000000000e+20,1.000000156741599e+20
529,360851,Kr85m,1.000000000000000e+20,1.000039345039883e+20
530,360860,Kr86,1.000000000000000e+20,1.000129142142725e+20
531,360870,Kr87,1.000000000000000e+20,1.000147937744999e+20
532,360880,Kr88,1.000000000000000e+20,1.000391182816066e+20
533,360890,Kr89,1.000000000000000e+20,9.999633262185051e+19
534,360900,Kr90,1.000000000000000e+20,9.997855591404577e+19
535,370770,Rb77,1.000000000000000e+20,9.999693573580680e+19
536,370780,Rb78,1.000000000000000e+20,1.000039064093663e+20
537,370781,Rb78m,1.000000000000000e+20,9.999798739777756e+19
538,370790,Rb79,1.000000000000000e+20,1.000046298061413e+20
539,370800,Rb80,1.000000000000000e+20,9.997972406286097e+19
540,370810,Rb81,1.000000000000000e+20,1.000008426357907e+20
541,370811,Rb81m,1.000000000000000e+20,9.999961884801430e+19
542,370820,Rb82,1.000000000000000e+20,9.999092574313433e+19
543,370821,Rb82m,1.000000000000000e+20,9.999997025017689e+19
544,370830,Rb83,1.000000000000000e+20,1.000000058520436e+20
545,370840,Rb84,1.000000000000000e+20,1.000005660556333e+20
546,370841,Rb84m,1.000000000000000e+20,9.999943370488711e+19
547,370850,Rb85,1.000000000000000e+20,1.000000568034551e+20
548,370860,Rb86,1.000000000000000e+20,1.000113619925418e+20
549,370861,Rb86m,1.000000000000000e+20,9.998863757704138e+19
550,370870,Rb87,1.000000000000000e+20,1.000001516246180e+20
551,370880,Rb88,1.000000000000000e+20,9.999941879701917e+19
552,370890,Rb89,1.000000000000000e+20,1.000029172079212e+20
553,370900,Rb90,1.000000000000000e+20,1.000145104337080e+20
554,370901,Rb90m,1.000000000000000e+20,9.999992956245256e+19
555,370910,Rb91,1.000000000000000e+20,9.998813174576487e+19
556,370920,Rb92,1.000000000000000e+20,9.984581196219110e+19
557,370930,Rb93,1.000000000000000e+20,9.988056324825688e+19
558,370940,Rb94,1.000000000000000e+20,9.974379760647240e+19
559,380780,Sr78,1.000000000000000e+20,9.999564067879158e+19
560,380790,Sr79,1.000000000000000e+20,9.999486570824999e+19
561,380800,Sr80,1.000000000000000e+20,9.999989132223208e+19
562,380810,Sr81,1.000000000000000e+20,1.000093272845633e+20
563,380820,Sr82,1.000000000000000e+20,1.000729438351966e+20
564,380830,Sr83,1.000000000000000e+20,1.001456104532189e+20
565,380831,Sr83m,1.000000000000000e+20,9.986006826285511e+19
566,380840,Sr84,1.000000000000000e+20,1.001508598529381e+20
567,380850,Sr85,1.000000000000000e+20,1.000002592863433e+20
568,380851,Sr85m,1.000000000000000e+20,9.999982913114694e+19
569,380860,Sr86,1.000000000000000e+20,1.000000151535490e+20
570,380870,Sr87,1.000000000000000e+20,1.000000707924471e+20
571,380871,Sr87m,1.000000000000000e+20,9.999993162613013e+19
572,380880,Sr88,1.000000000000000e+20,1.000006490875659e+20
573,380890,Sr89,1.000000000000000e+20,1.000007500115854e+20
574,380900,Sr90,1.000000000000000e+20,1.000070040890312e+20
575,380910,Sr91,1.000000000000000e+20,1.000118482591897e+20
576,380920,Sr92,1.000000000000000e+20,1.001557890486796e+20
577,380930,Sr93,1.000000000000000e+20,1.001420836679273e+20
578,380940,Sr94,1.000000000000000e+20,1.002211106284360e+20
579,380950,Sr95,1.000000000000000e+20,9.997100223110190e+19
580,380960,Sr96,1.000000000000000e+20,9.934822092928660e+19
581,390810,Y81,1.000000000000000e+20,9.999015464405620e+19
582,390820,Y82,1.000000000000000e+20,9.994871435428523e+19
583,390830,Y83,1.000000000000000e+20,9.999901843661908e+19
584,390831,Y83m,1.000000000000000e+20,1.000119577142932e+20
585,390840,Y84,1.000000000000000e+20,9.984987615636301e+19
586,390841,Y84m,1.000000000000000e+20,9.999971118909193e+19
587,390850,Y85,1.000000000000000e+20,1.000013984049372e+20
588,390851,Y85m,1.000000000000000e+20,9.999996039159744e+19
589,390860,Y86,1.000000000000000e+20,1.000002376229866e+20
590,390861,Y86m,1.000000000000000e+20,9.999975932418513e+19
591,390870,Y87,1.000000000000000e+20,1.000000120982611e+20
592,390871,Y87m,1.000000000000000e+20,1.000000999183177e+20
593,390880,Y88,1.000000000000000e+20,1.000000000214204e+20
594,390890,Y89,1.000000000000000e+20,1.000444282289863e+20
595,390891,Y89m,1.000000000000000e+20,9.995575844845414e+19
596,390900,Y90,1.000000000000000e+20,1.000000573486687e+20
597,390901,Y90m,1.000000000000000e+20,9.999993964237472e+19
598,390910,Y91,1.000000000000000e+20,1.000002404904923e+20
599,390911,Y91m,1.000000000000000e+20,9.999977936743899e+19
600,390920,Y92,1.000000000000000e+20,1.000000167135689e+20
601,390930,Y93,1.000000000000000e+20,1.008428891290406e+20
602,390931,Y93m,1.000000000000000e+20,9.915864928853154e+19
603,390940,Y94,1.000000000000000e+20,1.000085975185632e+20
604,390950,Y95,1.000000000000000e+20,1.000278760151817e+20
605,390960,Y96,1.000000000000000e+20,1.005216371422869e+20
606,390961,Y96m,1.000000000000000e+20,9.992797323037860e+19
607,390970,Y97,1.000000000000000e+20,9.981956016718776e+19
608,390971,Y97m,1.000000000000000e+20,1.040832172332220e+20
609,390972,Y97n,1.000000000000000e+20,9.523590360194033e+19
610,390980,Y98,1.000000000000000e+20,9.883204843073022e+19
611,390981,Y98m,1.000000000000000e+20,9.965402628533391e+19
612,400820,Zr82,1.000000000000000e+20,9.997834149641001e+19
613,400830,Zr83,1.000000000000000e+20,9.998333919623170e+19
614,400840,Zr84,1.000000000000000e+20,9.999955280927041e+19
615,400850,Zr85,1.000000000000000e+20,1.000621010351071e+20
616,400851,Zr85m,1.000000000000000e+20,9.993642873072997e+19
617,400860,Zr86,1.000000000000000e+20,1.000202415542021e+20
618,400870,Zr87,1.000000000000000e+20,1.000569073772621e+20
619,400871,Zr87m,1.000000000000000e+20,9.995050174158701e+19
620,400880,Zr88,1.000000000000000e+20,1.000022815070605e+20
621,400890,Zr89,1.000000000000000e+20,1.000028154304753e+20
622,400891,Zr89m,1.000000000000000e+20,9.999726706282358e+19
623,400900,Zr90,1.000000000000000e+20,1.008539791654682e+20
624,400901,Zr90m,1.000000000000000e+20,9.914603704415330e+19
625,400910,Zr91,1.000000000000000e+20,1.000000001403081e+20
626,400920,Zr92,1.000000000000000e+20,1.000000551804821e+20
627,400930,Zr93,1.000000000000000e+20,1.000000189934659e+20
628,400940,Zr94,1.000000000000000e+20,1.000006178047821e+20
629,400950,Zr95,1.000000000000000e+20,1.000011216284264e+20
630,400960,Zr96,1.000000000000000e+20,1.002025725946837e+20
631,400970,Zr97,1.000000000000000e+20,1.008759585167648e+20
632,400980,Zr98,1.000000000000000e+20,1.014761253082150e+20
633,400990,Zr99,1.000000000000000e+20,9.968542891675640e+19
634,410860,Nb86,1.000000000000000e+20,9.999212363769684e+19
635,410861,Nb86m,1.000000000000000e+20,9.998762313777580e+19
636,410870,Nb87,1.000000000000000e+20,9.999691939331609e+19
637,410871,Nb87m,1.000000000000000e+20,9.999555684755405e+19
638,410880,Nb88,1.000000000000000e+20,1.000006473229067e+20
639,410881,Nb88m,1.000000000000000e+20,9.999851511957417e+19
640,410890,Nb89,1.000000000000000e+20,1.000053800960542e+20
641,410891,Nb89m,1.000000000000000e+20,9.999982496298659e+19
642,410900,Nb90,1.000000000000000e+20,1.000514952477852e+20
643,410901,Nb90m,1.000000000000000e+20,1.671362686217924e+20
644,410902,Nb90n,1.000000000000000e+20,3.281225757640069e+19
645,410910,Nb91,1.000000000000000e+20,1.000007457181718e+20
646,410911,Nb91m,1.000000000000000e+20,1.000053647518154e+20
647,410920,Nb92,1.000000000000000e+20,1.000000000000000e+20
648,410921,Nb92m,1.000000000000000e+20,9.999999920960222e+19
649,410930,Nb93,1.000000000000000e+20,1.000000000350929e+20
650,410931,Nb93m,1.000000000000000e+20,9.999999999864219e+19
651,410940,Nb94,1.000000000000000e+20,1.000018361956352e+20
652,410941,Nb94m,1.000000000000000e+20,9.999815457725014e+19
653,410950,Nb95,1.000000000000000e+20,1.000000019934913e+20
654,410951,Nb95m,1.000000000000000e+20,9.999999777801760e+19
655,410960,Nb96,1.000000000000000e+20,9.999999175413834e+19
656,410970,Nb97,1.000000000000000e+20,1.000129921670388e+20
657,410971,Nb97m,1.000000000000000e+20,9.998685914362808e+19
658,410980,Nb98,1.000000000000000e+20,9.978065183764236e+19
659,410981,Nb98m,1.000000000000000e+20,9.999977480623786e+19
660,410990,Nb99,1.000000000000000e+20,1.001526527298307e+20
661,410991,Nb99m,1.000000000000000e+20,1.001113164330626e+20
662,411000,Nb100,1.000000000000000e+20,9.953896791484573e+19
663,411001,Nb100m,1.000000000000000e+20,9.976126914849631e+19
664,411010,Nb101,1.000000000000000e+20,9.990242127577367e+19
665,411020,Nb102,1.000000000000000e+20,9.946822880275155e+19
666,411021,Nb102m,1.000000000000000e+20,9.983893283442911e+19
667,411030,Nb103,1.000000000000000e+20,9.953896791484573e+19
668,411040,Nb104,1.000000000000000e+20,9.985864139767600e+19
669,411041,Nb104m,1.000000000000000e+20,9.926532144824576e+19
670,420880,Mo88,1.000000000000000e+20,9.999855595380041e+19
671,420890,Mo89,1.000000000000000e+20,9.999452505366857e+19
672,420900,Mo90,1.000000000000000e+20,1.000936930788839e+20
673,420910,Mo91,1.000000000000000e+20,1.000117985252321e+20
674,420911,Mo91m,1.000000000000000e+20,9.998927074311189e+19
675,420920,Mo92,1.000000000000000e+20,1.000026255645841e+20
676,420930,Mo93,1.000000000000000e+20,1.000001602550207e+20
677,420931,Mo93m,1.000000000000000e+20,9.999997189184563e+19
678,420940,Mo94,1.000000000000000e+20,1.000002708178332e+20
679,420950,Mo95,1.000000000000000e+20,1.000000101072448e+20
680,420960,Mo96,1.000000000000000e+20,1.000000146066730e+20
681,420970,Mo97,1.000000000000000e+20,1.000001602386060e+20
682,420980,Mo98,1.000000000000000e+20,1.002423183668190e+20
683,420990,Mo99,1.000000000000000e+20,1.000505989996708e+20
684,421000,Mo100,1.000000000000000e+20,1.006997629366578e+20
685,421010,Mo101,1.000000000000000e+20,1.000967876191866e+20
686,421020,Mo102,1.000000000000000e+20,1.006918585858186e+20
687,421030,Mo103,1.000000000000000e+20,1.004512067341838e+20
688,421040,Mo104,1.000000000000000e+20,1.008639825858152e+20
689,421050,Mo105,1.000000000000000e+20,9.998053146895211e+19
690,430900,Tc90,1.000000000000000e+20,9.992035964019776e+19
691,430901,Tc90m,1.000000000000000e+20,9.998591263503824e+19
692,430910,Tc91,1.000000000000000e+20,9.999632094056450e+19
693,430911,Tc91m,1.000000000000000e+20,9.999649931793944e+19
694,430920,Tc92,1.000000000000000e+20,1.000005394409473e+20
695,430930,Tc93,1.000000000000000e+20,1.000616603002862e+20
696,430931,Tc93m,1.000000000000000e+20,9.999973442672021e+19
697,430940,Tc94,1.000000000000000e+20,9.999996057184069e+19
698,430941,Tc94m,1.000000000000000e+20,1.000000008575206e+20
699,430950,Tc95,1.000000000000000e+20,1.000001045143778e+20
700,430951,Tc95m,1.000000000000000e+20,1.000000029224270e+20
701,430960,Tc96,1.000000000000000e+20,1.000002179584137e+20
702,430961,Tc96m,1.000000000000000e+20,9.999977568077557e+19
703,430970,Tc97,1.000000000000000e+20,1.000000028541744e+20
704,430971,Tc97m,1.000000000000000e+20,9.999999991222514e+19
705,430980,Tc98,1.000000000000000e+20,1.000000000000000e+20
706,430990,Tc99,1.000000000000000e+20,1.000000323842942e+20
707,430991,Tc99m,1.000000000000000e+20,9.999997053519926e+19
708,431000,Tc100,1.000000000000000e+20,9.995613954683206e+19
709,431010,Tc101,1.000000000000000e+20,9.999997755210254e+19
710,431020,Tc102,1.000000000000000e+20,9.986983346486526e+19
711,431021,Tc102m,1.000000000000000e+20,9.999734429894058e+19
712,431030,Tc103,1.000000000000000e+20,9.999744287283706e+19
713,431040,Tc104,1.000000000000000e+20,1.000109710976634e+20
714,431050,Tc105,1.000000000000000e+20,1.000179483350228e+20
715,431060,Tc106,1.000000000000000e+20,9.998074776513959e+19
716,431070,Tc107,1.000000000000000e+20,9.996730972273425e+19
717,431080,Tc108,1.000000000000000e+20,9.986601881403882e+19
718,431090,Tc109,1.000000000000000e+20,9.919725427115855e+19
719,440920,Ru92,1.000000000000000e+20,9.999683499446860e+19
720,440930,Ru93,1.000000000000000e+20,1.000026327956549e+20
721,440931,Ru93m,1.000000000000000e+20,9.993584029673687e+19
722,440940,Ru94,1.000000000000000e+20,9.999977697992031e+19
723,440950,Ru95,1.000000000000000e+20,1.000028929296528e+20
724,440960,Ru96,1.000000000000000e+20,1.000042271567416e+20
725,440970,Ru97,1.000000000000000e+20,1.000006095911132e+20
726,440980,Ru98,1.000000000000000e+20,1.000046254645274e+20
727,440990,Ru99,1.000000000000000e+20,1.000000415142192e+20
728,441000,Ru100,1.000000000000000e+20,1.000439116138787e+20
729,441010,Ru101,1.000000000000000e+20,1.000008152668497e+20
730,441020,Ru102,1.000000000000000e+20,1.001338481528994e+20
731,441030,Ru103,1.000000000000000e+20,1.000127883250044e+20
732,441040,Ru104,1.000000000000000e+20,1.000007050501627e+20
733,441050,Ru105,1.000000000000000e+20,1.000014768306408e+20
734,441060,Ru106,1.000000000000000e+20,1.000192522133270e+20
735,441070,Ru107,1.000000000000000e+20,1.000296091670203e+20
736,441080,Ru108,1.000000000000000e+20,1.001320544752955e+20
737,441090,Ru109,1.000000000000000e+20,1.007819336484152e+20
738,441100,Ru110,1.000000000000000e+20,9.994026378197354e+19
739,441110,Ru111,1.000000000000000e+20,9.967357770480907e+19
740,450950,Rh95,1.000000000000000e+20,1.000028838150223e+20
741,450951,Rh95m,1.000000000000000e+20,9.999410606502152e+19
742,450960,Rh96,1.000000000000000e+20,1.000034233990635e+20
743,450961,Rh96m,1.000000000000000e+20,9.999803081706453e+19
744,450970,Rh97,1.000000000000000e+20,1.000033013645759e+20
745,450971,Rh97m,1.000000000000000e+20,9.999981280584539e+19
746,450980,Rh98,1.000000000000000e+20,9.999932786069062e+19
747,450981,Rh98m,1.000000000000000e+20,9.999669935361294e+19
748,450990,Rh99,1.000000000000000e+20,1.000000154284863e+20
749,450991,Rh99m,1.000000000000000e+20,1.000004828913836e+20
750,451000,Rh100,1.000000000000000e+20,1.000024616312788e+20
751,451001,Rh100m,1.000000000000000e+20,9.999748862870761e+19
752,451010,Rh101,1.000000000000000e+20,1.000000001924987e+20
753,451011,Rh101m,1.000000000000000e+20,1.000000208258041e+20
754,451020,Rh102,1.000000000000000e+20,9.999999999436022e+19
755,451021,Rh102m,1.000000000000000e+20,9.999999996143000e+19
756,451030,Rh103,1.000000000000000e+20,1.000002058770606e+20
757,451031,Rh103m,1.000000000000000e+20,9.999979479976739e+19
758,451040,Rh104,1.000000000000000e+20,9.998627302628652e+19
759,451041,Rh104m,1.000000000000000e+20,9.999733817989518e+19
760,451050,Rh105,1.000000000000000e+20,1.000173527885611e+20
761,451051,Rh105m,1.000000000000000e+20,9.998268513118999e+19
762,451060,Rh106,1.000000000000000e+20,9.997689778450119e+19
763,451061,Rh106m,1.000000000000000e+20,9.999991248145487e+19
764,451070,Rh107,1.000000000000000e+20,1.000025487323550e+20
765,451080,Rh108,1.000000000000000e+20,9.996131812703106e+19
766,451081,Rh108m,1.000000000000000e+20,9.999807460970119e+19
767,451090,Rh109,1.000000000000000e+20,1.000115050467929e+20
768,451100,Rh110,1.000000000000000e+20,1.000354109572650e+20
769,451101,Rh110m,1.000000000000000e+20,9.978362593397599e+19
770,451110,Rh111,1.000000000000000e+20,1.002685824013346e+20
771,451120,Rh112,1.000000000000000e+20,9.967047404880064e+19
772,451121,Rh112m,1.000000000000000e+20,9.989811852576662e+19
773,451130,Rh113,1.000000000000000e+20,9.975275359548963e+19
774,451140,Rh114,1.000000000000000e+20,9.962602687912500e+19
775,451141,Rh114m,1.000000000000000e+20,9.962602687912500e+19
776,460960,Pd96,1.000000000000000e+20,9.999431862713006e+19
777,460970,Pd97,1.000000000000000e+20,9.999627347169188e+19
778,460980,Pd98,1.000000000000000e+20,9.999934732116892e+19
779,460990,Pd99,1.000000000000000e+20,9.999946016720439e+19
780,461000,Pd100,1.000000000000000e+20,1.000108987212033e+20
781,461010,Pd101,1.000000000000000e+20,1.000010191865852e+20
782,461020,Pd102,1.000000000000000e+20,1.000016640376261e+20
783,461030,Pd103,1.000000000000000e+20,1.000001754720589e+20
784,461040,Pd104,1.000000000000000e+20,1.000167131320194e+20
785,461050,Pd105,1.000000000000000e+20,1.000000110725307e+20
786,461060,Pd106,1.000000000000000e+20,1.000236696481623e+20
787,461070,Pd107,1.000000000000000e+20,1.000330692046469e+20
788,461071,Pd107m,1.000000000000000e+20,9.996746317324324e+19
789,461080,Pd108,1.000000000000000e+20,1.000433157593454e+20
790,461090,Pd109,1.000000000000000e+20,1.000111139626751e+20
791,461091,Pd109m,1.000000000000000e+20,9.999753682074000e+19
792,461100,Pd110,1.000000000000000e+20,1.002407839826541e+20
793,461110,Pd111,1.000000000000000e+20,1.000573716131480e+20
794,461111,Pd111m,1.000000000000000e+20,9.999996499257282e+19
795,461120,Pd112,1.000000000000000e+20,1.004313979201920e+20
796,461130,Pd113,1.000000000000000e+20,1.025235359985196e+20
797,461131,Pd113m,1.000000000000000e+20,9.771599695463290e+19
798,461140,Pd114,1.000000000000000e+20,1.007431547513310e+20
799,461150,Pd115,1.000000000000000e+20,9.997338676095835e+19
800,461151,Pd115m,1.000000000000000e+20,9.998613801725465e+19
801,461160,Pd116,1.000000000000000e+20,9.994127596290122e+19
802,461170,Pd117,1.000000000000000e+20,9.983893283442911e+19
803,461180,Pd118,1.000000000000000e+20,9.963585033617359e+19
804,471000,Ag100,1.000000000000000e+20,9.999427167498006e+19
805,471001,Ag100m,1.000000000000000e+20,9.999482739363096e+19
806,471010,Ag101,1.000000000000000e+20,1.002223042274551e+20
807,471011,Ag101m,1.000000000000000e+20,9.977665385374405e+19
808,471020,Ag102,1.000000000000000e+20,9.999996395771512e+19
809,471021,Ag102m,1.000000000000000e+20,1.000004724367351e+20
810,471030,Ag103,1.000000000000000e+20,1.001229374303258e+20
811,471031,Ag103m,1.000000000000000e+20,9.987846914043173e+19
812,471040,Ag104,1.000000000000000e+20,1.000001471079017e+20
813,471041,Ag104m,1.000000000000000e+20,9.999965515125139e+19
814,471050,Ag105,1.000000000000000e+20,1.000018003620823e+20
815,471051,Ag105m,1.000000000000000e+20,9.999840216311028e+19
816,471060,Ag106,1.000000000000000e+20,9.999951864894974e+19
817,471061,Ag106m,1.000000000000000e+20,9.999999905170973e+19
818,471070,Ag107,1.000000000000000e+20,1.000156454603947e+20
819,471071,Ag107m,1.000000000000000e+20,9.998438407046365e+19
820,471080,Ag108,1.000000000000000e+20,9.999518659376597e+19
821,471081,Ag108m,1.000000000000000e+20,9.999999999994739e+19
822,471090,Ag109,1.000000000000000e+20,1.000174581106419e+20
823,471091,Ag109m,1.000000000000000e+20,9.998255596032973e+19
824,471100,Ag110,1.000000000000000e+20,9.997178137758471e+19
825,471101,Ag110m,1.000000000000000e+20,9.999999996788169e+19
826,471110,Ag111,1.000000000000000e+20,1.000106477154756e+20
827,471111,Ag111m,1.000000000000000e+20,9.998980101472829e+19
828,471120,Ag112,1.000000000000000e+20,9.999994799059732e+19
829,471130,Ag113,1.000000000000000e+20,1.000068069926005e+20
830,471131,Ag113m,1.000000000000000e+20,9.999723844103089e+19
831,471140,Ag114,1.000000000000000e+20,1.987465753593133e+20
832,471141,Ag114m,1.000000000000000e+20,9.893186402215500e+17
833,471150,Ag115,1.000000000000000e+20,1.000274846913367e+20
834,471151,Ag115m,1.000000000000000e+20,9.998297521236555e+19
835,471160,Ag116,1.000000000000000e+20,1.000592461054568e+20
836,471161,Ag116m,1.000000000000000e+20,9.991943396264483e+19
837,471170,Ag117,1.000000000000000e+20,1.000710089487365e+20
838,471171,Ag117m,1.000000000000000e+20,9.995076268870602e+19
839,471180,Ag118,1.000000000000000e+20,1.002663908229918e+20
840,471181,Ag118m,1.000000000000000e+20,9.970599423213591e+19
841,471190,Ag119,1.000000000000000e+20,9.967047404880064e+19
842,471191,Ag119m,1.000000000000000e+20,9.988454217408664e+19
843,471200,Ag120,1.000000000000000e+20,9.940931794656710e+19
844,471210,Ag121,1.000000000000000e+20,9.911528661117305e+19
845,471220,Ag122,1.000000000000000e+20,9.856631990778523e+19
846,471221,Ag122m,1.000000000000000e+20,9.953896791484573e+19
847,481020,Cd102,1.000000000000000e+20,9.999789957605777e+19
848,481030,Cd103,1.000000000000000e+20,9.999841748471249e+19
849,481040,Cd104,1.000000000000000e+20,9.999979966864556e+19
850,481050,Cd105,1.000000000000000e+20,9.999979184790983e+19
851,481060,Cd106,1.000000000000000e+20,1.000040872891690e+20
852,481070,Cd107,1.000000000000000e+20,1.000003270573167e+20
853,481080,Cd108,1.000000000000000e+20,1.000051642370040e+20
854,481090,Cd109,1.000000000000000e+20,1.000000465796786e+20
855,481100,Cd110,1.000000000000000e+20,1.000283404771736e+20
856,481110,Cd111,1.000000000000000e+20,1.000002954163694e+20
857,481111,Cd111m,1.000000000000000e+20,9.999976200180633e+19
858,481120,Cd112,1.000000000000000e+20,1.000005016075899e+20
859,481130,Cd113,1.000000000000000e+20,1.000036673978115e+20
860,481131,Cd113m,1.000000000000000e+20,1.000000006184087e+20
861,481140,Cd114,1.000000000000000e+20,1.002689456963444e+20
862,481150,Cd115,1.000000000000000e+20,1.000291213825305e+20
863,481151,Cd115m,1.000000000000000e+20,1.000008901527835e+20
864,481160,Cd116,1.000000000000000e+20,1.000800439689972e+20
865,481170,Cd117,1.000000000000000e+20,1.000360145879282e+20
866,481171,Cd117m,1.000000000000000e+20,1.001031462672290e+20
867,481180,Cd118,1.000000000000000e+20,1.003915674405798e+20
868,481190,Cd119,1.000000000000000e+20,1.003137447696992e+20
869,481191,Cd119m,1.000000000000000e+20,1.001216681318599e+20
870,481200,Cd120,1.000000000000000e+20,1.005769802991691e+20
871,481210,Cd121,1.000000000000000e+20,1.007362745078288e+20
872,481211,Cd121m,1.000000000000000e+20,1.000133879521316e+20
873,481220,Cd122,1.000000000000000e+20,1.017612645019764e+20
874,481230,Cd123,1.000000000000000e+20,9.967047404880064e+19
875,481231,Cd123m,1.000000000000000e+20,9.961987421804772e+19
876,481240,Cd124,1.000000000000000e+20,9.930924955385797e+19
877,481250,Cd125,1.000000000000000e+20,9.893928542354285e+19
878,491060,In106,1.000000000000000e+20,9.999813671848721e+19
